"dool 1.3.6 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","webserver1",,,,"User:","pascal"
"Cmdline:","./dool -c -m -n --output RR_100T_400R_ws1.csv",,,,"Date:","22 Apr 2026 09:49:49 WIB"
"total cpu usage",,,,,"memory usage",,,,"net/total",
88.421,11.579,0,0,0,699133952,74539008,225673216,180064256,727088,632832
51.064,10.638,37.234,1.064,0,699400192,74280960,225665024,179806208,771304,768136
40.404,14.141,45.455,0,0,700420096,73248768,225677312,178786304,905368,869552
57.447,12.766,29.787,0,0,700420096,73248768,225677312,178786304,901952,1068376
52.747,15.385,31.868,0,0,700420096,73248768,225677312,178786304,908600,933680
86.022,13.978,0,0,0,700420096,73248768,225677312,178786304,643712,820904
84.043,15.957,0,0,0,700682240,72990720,225673216,178532352,834808,849152
82.979,17.021,0,0,0,700674048,72990720,225681408,178540544,923152,797992
80,20,0,0,0,700674048,72990720,225681408,178540544,790872,951952
63.830,19.149,17.021,0,0,702177280,71483392,225685504,177037312,860272,844952
49.474,12.632,37.895,0,0,702177280,71483392,225685504,177037312,767808,623816
69.149,17.021,13.830,0,0,702185472,71483392,225677312,177037312,845752,719576
67.010,19.588,13.402,0,0,702173184,71483392,225689600,177049600,997944,902320
68.041,12.371,19.588,0,0,703205376,70451200,225689600,176017408,700992,1071088
48.454,16.495,35.052,0,0,703205376,70451200,225689600,176017408,892080,614464
53.125,15.625,31.250,0,0,703205376,70451200,225689600,176017408,926856,1074280
84.444,15.556,0,0,0,703201280,70451200,225693696,176017408,735936,981816
78.125,21.875,0,0,0,704233472,69419008,225693696,174997504,775448,691312
56.989,23.656,19.355,0,0,704491520,69160960,225693696,174739456,834472,862848
82.609,17.391,0,0,0,704487424,69160960,225697792,174743552,871504,741392
84.211,15.789,0,0,0,705519616,68128768,225697792,173711360,785728,846856
82.979,17.021,0,0,0,705777664,67870720,225697792,173453312,729416,805696
50.515,15.464,34.021,0,0,705773568,67870720,225701888,173465600,926240,725496
82.105,17.895,0,0,0,705773568,67870720,225701888,173465600,720912,727032
48.936,14.894,36.170,0,0,705773568,67870720,225701888,173465600,986864,942056
71.429,18.367,10.204,0,0,705773568,67870720,225701888,173465600,976896,1062056
53.763,15.054,31.183,0,0,706027520,67612672,225705984,173211648,896096,1015392
55.789,18.947,25.263,0,0,706801664,66838528,225705984,172445696,819208,809032
75,18.478,6.522,0,0,706801664,66838528,225705984,172445696,913840,891512
81.633,18.367,0,0,0,708087808,65548288,225710080,171159552,941408,901208
80.412,19.588,0,0,0,708861952,64774144,225710080,170385408,907064,1038368
79.348,20.652,0,0,0,708861952,64774144,225710080,170385408,842288,921552
81.111,18.889,0,0,0,709632000,64000000,225714176,169611264,720832,865376
79.787,20.213,0,0,0,710144000,63483904,225718272,169111552,821976,753368
56.122,19.388,24.490,0,0,710139904,63483904,225722368,169111552,872136,716360
89.130,10.870,0,0,0,710397952,63225856,225722368,168857600,782272,689400
62.105,16.842,21.053,0,0,710397952,63225856,225722368,168857600,852424,839264
59,20,21,0,0,710406144,63225856,225714176,168857600,908864,932904
76.531,16.327,7.143,0,0,710393856,63225856,225726464,168865792,912520,892312
56.250,14.583,29.167,0,0,710393856,63225856,225726464,168869888,817864,779960
53.061,22.449,24.490,0,0,710393856,63225856,225726464,168869888,959416,1104432
55.319,14.894,29.787,0,0,710393856,63225856,225726464,168869888,828648,722456
70.833,20.833,8.333,0,0,710402048,63225856,225718272,168869888,1021608,1217736
83.158,16.842,0,0,0,710389760,63225856,225730560,168882176,748760,871152
79.167,20.833,0,0,0,711421952,62193664,225730560,167849984,939888,881512
83.516,16.484,0,0,0,711421952,62193664,225730560,167849984,656872,719904
82.105,17.895,0,0,0,711417856,62193664,225734656,167854080,828920,790928
81.720,18.280,0,0,0,712200192,61419520,225726464,167079936,822128,954880
70.968,29.032,0,0,0,705167360,77697024,216481792,173723648,657848,620848
61.702,23.404,14.894,0,0,705163264,77697024,216485888,173727744,779816,659488
45.745,17.021,37.234,0,0,705163264,77697024,216485888,173727744,948112,777120
83.333,16.667,0,0,0,705163264,77697024,216485888,173727744,839064,773848
51.020,18.367,30.612,0,0,705159168,77697024,216489984,173731840,1021456,866600
67.677,20.202,12.121,0,0,705159168,77697024,216489984,173740032,783072,1048712
52.083,15.625,32.292,0,0,705159168,77697024,216489984,173740032,810672,801512
69.388,16.327,14.286,0,0,705929216,76926976,216489984,172969984,853032,857112
80.208,15.625,4.167,0,0,706183168,76668928,216494080,172716032,1044632,1164616
80.208,16.667,3.125,0,0,707444736,75407360,216494080,171454464,960904,965424
74.227,19.588,6.186,0,0,707702784,75149312,216494080,171204608,936384,1116224
36.735,19.388,43.878,0,0,708472832,74375168,216498176,170434560,791392,692376
88.542,10.417,1.042,0,0,708472832,74375168,216498176,170434560,996168,940288
85.393,14.607,0,0,0,708472832,74375168,216498176,170434560,529352,503128
83.871,16.129,0,0,0,710520832,72323072,216502272,168382464,661912,772888
67.010,19.588,13.402,0,0,710762496,72065024,216502272,168144896,786000,791896
72.632,17.895,9.474,0,0,710762496,72065024,216502272,168144896,920736,862872
85.263,14.737,0,0,0,710758400,72065024,216506368,168148992,985136,904784
67.708,15.625,16.667,0,0,711790592,71032832,216506368,167116800,911152,915160
56.122,14.286,29.592,0,0,712048640,70774784,216506368,166858752,869608,788752
47.368,13.684,38.947,0,0,712044544,70774784,216510464,166871040,755584,803360
76.087,13.043,10.870,0,0,712044544,70774784,216510464,166871040,858184,796096
78.947,18.947,2.105,0,0,712302592,70516736,216510464,166612992,817280,915648
64.211,16.842,18.947,0,0,712302592,70516736,216510464,166612992,873424,690464
67.021,13.830,19.149,0,0,712298496,70516736,216514560,166617088,1067032,1257656
71.579,17.895,10.526,0,0,713072640,69742592,216514560,165851136,812864,972472
59.783,15.217,25,0,0,713072640,69742592,216514560,165851136,833552,745088
47.368,13.684,38.947,0,0,713068544,69742592,216518656,165855232,857200,720392
74.737,13.684,11.579,0,0,714358784,68452352,216518656,164564992,907304,821912
90.217,9.783,0,0,0,714616832,68194304,216518656,164306944,611448,682192
84.043,15.957,0,0,0,715636736,67174400,216518656,163295232,738032,837952
73.684,15.789,10.526,0,0,715632640,67174400,216522752,163299328,876360,1051096
54.737,12.632,32.632,0,0,715632640,67174400,216522752,163299328,875344,873632
81.319,18.681,0,0,0,716406784,66400256,216522752,162525184,795168,757648
78.125,15.625,6.250,0,0,716918784,65884160,216526848,162013184,904288,855496
71.134,13.402,15.464,0,0,716918784,65884160,216526848,162021376,973904,776248
72.632,16.842,10.526,0,0,716918784,65884160,216526848,162021376,802784,991720
74.737,18.947,6.316,0,0,717172736,65626112,216530944,161767424,873352,753248
68.750,20.833,10.417,0,0,717172736,65626112,216530944,161767424,806384,785688
67.677,15.152,17.172,0,0,717168640,65626112,216535040,161771520,984640,680368
74.737,16.842,8.421,0,0,717938688,64851968,216539136,161009664,960640,1269856
71.277,13.830,14.894,0,0,718454784,64335872,216539136,160493568,887296,996744
38.776,15.306,45.918,0,0,718970880,63819776,216539136,159977472,905728,848064
44.086,12.903,43.011,0,0,719228928,63561728,216539136,159719424,763176,723592
68.817,11.828,19.355,0,0,719482880,63303680,216543232,159465472,916448,754720
85.714,14.286,0,0,0,719491072,63303680,216535040,159465472,751832,724272
84.946,15.054,0,0,0,719482880,63303680,216543232,159473664,855896,1161832
84.211,15.789,0,0,0,719482880,63303680,216543232,159473664,779192,910376
62.105,18.947,18.947,0,0,719478784,63303680,216547328,159477760,913864,931512
78.495,21.505,0,0,0,719478784,63303680,216547328,159477760,816432,888072
55.102,18.367,26.531,0,0,719482880,63303680,216543232,159477760,1030320,845400
84.043,15.957,0,0,0,719474688,63303680,216551424,159490048,838952,691944
84.043,15.957,0,0,0,719474688,63303680,216551424,159490048,903744,949376
81.443,18.557,0,0,0,720506880,62271488,216551424,158457856,875768,717272
85.106,14.894,0,0,0,720502784,62271488,216555520,158461952,887208,1004176
83.505,16.495,0,0,0,721285120,61497344,216547328,157687808,982984,1049352
76.842,23.158,0,0,0,718446592,74977280,205905920,160014336,957264,917992
72.632,16.842,10.526,0,0,718708736,74719232,205918208,159764480,893872,1038920
47.959,17.347,34.694,0,0,719740928,73687040,205918208,158732288,900160,738712
75.269,21.505,3.226,0,0,719998976,73428992,205918208,158474240,809240,796008
55.556,23.232,21.212,0,0,720261120,73170944,205914112,158220288,904952,998360
71.739,23.913,4.348,0,0,720252928,73170944,205922304,158228480,845184,755600
78.571,19.388,2.041,0,0,720252928,73170944,205922304,158228480,1012464,1054720
84.375,15.625,0,0,0,721534976,71884800,205926400,156946432,973112,1100176
79.167,20.833,0,0,0,721534976,71884800,205926400,156946432,1006336,1041656
81.915,18.085,0,0,0,722825216,70594560,205926400,155656192,1057408,1145040
77.660,22.340,0,0,0,723079168,70336512,205930496,155410432,1168816,1389032
77.778,22.222,0,0,0,723079168,70336512,205930496,155410432,1020088,880504
83.117,16.883,0,0,0,723079168,70336512,205930496,155410432,514200,635096
81.707,18.293,0,0,0,723075072,70336512,205934592,155414528,561992,697248
77.778,22.222,0,0,0,723836928,69574656,205934592,154652672,537280,526888
80,20,0,0,0,724320256,69087232,205938688,154177536,535512,593760
75.325,24.675,0,0,0,724320256,69087232,205938688,154177536,502040,542472
77.273,22.727,0,0,0,724316160,69087232,205942784,154181632,1043904,1062832
83.696,16.304,0,0,0,724574208,68829184,205942784,153923584,971696,1053792
80.952,19.048,0,0,0,724832256,68571136,205942784,153665536,863280,997584
75.949,24.051,0,0,0,726118400,67280896,205946880,152387584,610056,748312
77.419,22.581,0,0,0,726118400,67280896,205946880,152387584,920328,1012680
80.460,19.540,0,0,0,726114304,67280896,205950976,152391680,703624,873936
75.789,24.211,0,0,0,726114304,67280896,205950976,152391680,829800,926216
83.529,16.471,0,0,0,726110208,67280896,205955072,152395776,562016,610240
78.947,21.053,0,0,0,726368256,67022848,205955072,152145920,1118880,932552
81.522,18.478,0,0,0,726364160,67022848,205959168,152150016,958288,837160
84.043,15.957,0,0,0,726622208,66764800,205959168,151891968,1141128,916000
84.211,15.789,0,0,0,727109632,66260992,205959168,151396352,933136,1234512
89.189,10.811,0,0,0,728395776,64970752,205963264,150106112,281760,320064
86.111,13.889,0,0,0,728662016,64712704,205955072,149852160,261856,381600
71.111,28.889,0,0,0,730460160,62906368,205963264,148054016,665872,824304
83.871,16.129,0,0,0,730456064,62906368,205967360,148058112,888760,653288
85.556,14.444,0,0,0,730968064,62390272,205971456,147546112,865312,1019024
85.393,14.607,0,0,0,730968064,62390272,205971456,147546112,681552,551664
85.882,14.118,0,0,0,730976256,62390272,205963264,147546112,863016,829768
81.915,18.085,0,0,0,731480064,61874176,205975552,147042304,1174512,1030496
80.435,19.565,0,0,0,731738112,61616128,205975552,146784256,1103392,1327256
72.222,27.778,0,0,0,729169920,68587520,201572352,148918272,841504,865512
73.626,26.374,0,0,0,725983232,75046912,198275072,152113152,931976,1039712
79.121,20.879,0,0,0,727756800,73244672,198303744,150310912,825296,979656
80.460,19.540,0,0,0,728297472,72728576,198279168,149807104,772360,777720
78.481,21.519,0,0,0,728555520,72470528,198279168,149549056,739688,823592
81.333,18.667,0,0,0,728551424,72470528,198283264,149553152,394576,496760
77.108,22.892,0,0,0,728551424,72470528,198283264,149553152,624920,642384
75.862,24.138,0,0,0,728555520,72470528,198279168,149557248,699608,737544
82.278,17.722,0,0,0,728547328,72470528,198287360,149565440,677496,737752
84.722,15.278,0,0,0,728547328,72470528,198287360,149565440,443560,503584
75.904,24.096,0,0,0,728805376,72212480,198287360,149307392,518416,633856
81.915,18.085,0,0,0,728801280,72212480,198291456,149311488,719768,723424
78.652,21.348,0,0,0,729055232,71954432,198295552,149057536,696304,985160
41.053,15.789,43.158,0,0,729313280,71696384,198295552,148807680,1015824,859448
76.087,17.391,6.522,0,0,729309184,71696384,198299648,148811776,1020664,930656
85.263,14.737,0,0,0,729538560,71467008,198299648,148582400,971920,922312
81.522,18.478,0,0,0,729534464,71467008,198303744,148586496,1232832,1265112
80.208,19.792,0,0,0,730566656,70434816,198303744,147554304,1427856,1297376
79.012,20.988,0,0,0,730566656,70434816,198303744,147562496,816464,919664
84.810,15.190,0,0,0,732368896,68628480,198307840,145760256,523320,667584
78.205,21.795,0,0,0,732368896,68628480,198307840,145760256,526032,570408
72.727,27.273,0,0,0,733659136,67338240,198307840,144470016,680776,802712
82.353,17.647,0,0,0,733655040,67338240,198311936,144474112,708784,746640
80.519,19.481,0,0,0,733655040,67338240,198311936,144474112,375584,359088
85,15,0,0,0,733650944,67338240,198316032,144486400,529192,549728
80.488,19.512,0,0,0,733650944,67338240,198316032,144486400,742768,725976
80.851,19.149,0,0,0,733650944,67338240,198316032,144486400,776728,649224
77.273,22.727,0,0,0,733646848,67338240,198320128,144490496,1277880,1532944
75.556,24.444,0,0,0,733655040,67338240,198311936,144490496,992408,1013352
79.570,20.430,0,0,0,733900800,67080192,198324224,144244736,979552,1163256
79.570,20.430,0,0,0,733900800,67080192,198324224,144244736,1060448,1093280
73.684,26.316,0,0,0,734670848,66306048,198328320,143474688,1196160,1305544
78.022,21.978,0,0,0,735440896,65531904,198332416,142700544,1078728,1169920
81.333,18.667,0,0,0,735707136,65273856,198324224,142446592,457824,501512
82.051,17.949,0,0,0,735956992,65015808,198332416,142196736,405584,470944
78.652,21.348,0,0,0,735952896,65015808,198336512,142200832,616664,643976
80.247,19.753,0,0,0,736727040,64241664,198336512,141426688,660648,649168
82.278,17.722,0,0,0,736727040,64241664,198336512,141426688,499496,603368
78.947,21.053,0,0,0,736731136,64241664,198332416,141430784,473952,396064
80.488,19.512,0,0,0,736722944,64241664,198340608,141438976,563328,728680
78.161,21.839,0,0,0,736718848,64241664,198344704,141443072,586512,627480
79.167,20.833,0,0,0,736980992,63979520,198344704,141180928,1225232,1205416
77.419,22.581,0,0,0,738271232,62689280,198344704,139890688,948032,931344
76.596,23.404,0,0,0,738275328,62689280,198340608,139894784,1180016,1241736
