"dool 1.3.6 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","webserver1",,,,"User:","pascal"
"Cmdline:","./dool -c -m -n --output LC_NewTestCase_800T_1200R_ws1.csv",,,,"Date:","15 May 2026 22:02:24 WIB"
"total cpu usage",,,,,"memory usage",,,,"net/total",
8.743,2.732,88.525,0,0,637706240,208064512,153067520,248979456,638888,651280
10.112,4.494,85.393,0,0,637706240,208064512,153067520,248979456,675688,794360
19.565,3.261,77.174,0,0,637706240,208064512,153067520,248979456,1006000,1074256
7.843,2.941,89.216,0,0,637702144,208064512,153071616,248987648,427768,622304
22.159,3.977,73.864,0,0,637702144,208064512,153071616,248991744,1013576,1151776
16.763,2.312,80.925,0,0,637702144,208064512,153071616,248991744,673744,787288
17.935,3.804,78.261,0,0,637702144,208064512,153071616,248991744,973608,919128
20,4.324,75.676,0,0,637702144,208064512,153071616,248991744,730104,792560
33.696,3.261,63.043,0,0,637702144,208064512,153071616,248995840,889816,1142880
20.339,3.955,75.706,0,0,637698048,208064512,153075712,249004032,953400,1097736
20.330,3.846,75.824,0,0,637698048,208064512,153075712,249004032,1064520,1190896
19.209,5.650,75.141,0,0,637698048,208064512,153075712,249004032,1116016,1182512
14.516,4.839,80.645,0,0,637693952,208064512,153079808,249008128,664976,918808
24.865,4.865,70.270,0,0,637693952,208064512,153079808,249008128,1201176,1069288
41.146,5.208,53.646,0,0,637952000,207806464,153079808,248758272,1399336,1765752
16.760,3.911,79.330,0,0,637952000,207806464,153079808,248758272,928968,916880
28.249,7.345,64.407,0,0,637947904,207806464,153083904,248762368,1282552,1307832
23.164,3.390,73.446,0,0,637947904,207806464,153083904,248762368,894832,914488
21.143,4,74.857,0,0,637947904,207806464,153083904,248762368,1084152,1207736
35.326,6.522,58.152,0,0,637943808,207806464,153088000,248774656,1520936,1900176
25.137,4.372,70.492,0,0,637943808,207806464,153088000,248774656,886840,902872
27.273,5.882,66.845,0,0,637939712,207806464,153092096,248778752,1194312,1323168
22.995,7.487,69.519,0,0,638967808,206774272,153096192,247750656,1101144,995832
26.519,6.630,66.851,0,0,639483904,206258176,153096192,247234560,1251512,1369624
35.359,7.735,56.906,0,0,640774144,204967936,153096192,245952512,1088032,1716848
13.260,2.762,83.978,0,0,640770048,204967936,153100288,245956608,869704,946824
28.962,4.372,66.667,0,0,641028096,204709888,153100288,245698560,1427504,1474280
14.054,2.703,83.243,0,0,641028096,204709888,153100288,245698560,666128,756448
35.714,5.495,58.791,0,0,641024000,204709888,153104384,245702656,1186936,1412480
28.495,4.301,67.204,0,0,641024000,204709888,153104384,245710848,1214480,1255048
28.814,3.955,67.232,0,0,641024000,204709888,153104384,245710848,1207920,1314024
25.556,2.778,71.667,0,0,641024000,204709888,153104384,245710848,902336,956752
12.022,2.186,85.792,0,0,641019904,204709888,153108480,245714944,741400,609560
32.044,6.630,61.326,0,0,641019904,204709888,153108480,245714944,1062832,1217160
19.022,5.978,75,0,0,641019904,204709888,153108480,245723136,1072096,1269016
22.652,5.525,71.823,0,0,641015808,204709888,153112576,245727232,1121416,1328192
16.940,4.372,78.689,0,0,641015808,204709888,153112576,245727232,831768,842488
43.716,6.011,50.273,0,0,641273856,204451840,153112576,245469184,1078976,1530640
25.275,7.143,67.582,0,0,641269760,204451840,153116672,245473280,1063608,1287744
21.547,2.762,75.691,0,0,641269760,204451840,153116672,245481472,849896,960488
18.994,5.587,75.419,0,0,641269760,204451840,153116672,245481472,1243512,1076544
29.412,6.417,64.171,0,0,641265664,204451840,153120768,245481472,995760,1511632
12.234,2.128,85.638,0,0,641265664,204451840,153120768,245485568,687152,808216
20.430,3.226,76.344,0,0,641265664,204451840,153120768,245485568,911256,922384
39.779,6.630,53.591,0,0,641273856,204451840,153112576,245485568,1330488,1530720
28.177,6.077,65.746,0,0,641261568,204451840,153124864,245493760,708728,1039632
18.785,2.210,79.006,0,0,641261568,204451840,153124864,245497856,765888,919400
33.516,3.846,62.637,0,0,642781184,202932224,153124864,243978240,1019336,1124048
39.130,5.978,54.891,0,0,642777088,202932224,153128960,243982336,1241608,1354176
16.484,4.396,79.121,0,0,642777088,202932224,153128960,243982336,506000,949112
20.879,6.044,72.527,0.549,0,642777088,202932224,153128960,243990528,1051696,1142944
25.405,7.027,67.568,0,0,642772992,202932224,153133056,243990528,1120808,1415544
24.309,4.972,70.718,0,0,642772992,202932224,153133056,243994624,969104,1015336
39.560,8.791,51.648,0,0,642772992,202932224,153133056,243994624,1197904,1601808
14.595,4.324,81.081,0,0,642768896,202932224,153137152,243998720,678328,798280
30.769,4.945,64.286,0,0,642768896,202932224,153137152,244006912,1173216,1212160
23.497,3.825,72.678,0,0,642768896,202932224,153137152,244006912,1038880,997520
29.121,6.044,64.835,0,0,642768896,202932224,153137152,244006912,898240,1324472
19.553,3.911,76.536,0,0,642764800,202932224,153141248,244011008,873016,988624
33.898,4.520,61.582,0,0,642764800,202932224,153141248,244011008,1192408,1181016
27.684,2.260,70.056,0,0,642764800,202932224,153141248,244019200,778936,950544
15.730,5.056,79.213,0,0,642760704,202932224,153145344,244023296,1101168,1214200
36.313,5.028,58.659,0,0,642760704,202932224,153145344,244023296,1150096,1321128
18.009,4.265,77.725,0,0,642760704,202932224,153145344,244023296,924568,1238576
21.739,4.969,73.292,0,0,642760704,202932224,153145344,244023296,886544,900040
34.921,8.466,56.614,0,0,642764800,202932224,153141248,244027392,1275624,1586432
34.637,3.911,61.453,0,0,642756608,202932224,153149440,244035584,1014512,1228456
27.473,4.396,68.132,0,0,642752512,202932224,153153536,244039680,1033312,1120304
35.484,7.527,56.989,0,0,642752512,202932224,153153536,244039680,1183448,1281976
29.474,5.263,65.263,0,0,642752512,202932224,153153536,244039680,1026120,1265856
27.128,4.787,68.085,0,0,643018752,202674176,153145344,243781632,1012408,1187800
27.684,5.650,66.667,0,0,643006464,202674176,153157632,243793920,1272264,1467640
24.064,5.882,70.053,0,0,643002368,202674176,153161728,243798016,959664,1070088
28.333,6.667,65,0,0,643002368,202674176,153161728,243798016,1180832,1167696
28.022,4.945,67.033,0,0,642998272,202674176,153165824,243798016,1155528,1379480
36.464,6.077,57.459,0,0,642998272,202674176,153165824,243802112,1226824,1215576
35.714,6.593,57.692,0,0,642998272,202674176,153165824,243810304,1186480,1432624
29.670,5.495,64.835,0,0,642994176,202674176,153169920,243814400,1368136,1439528
30,5,65,0,0,642994176,202674176,153169920,243814400,1220344,1483960
30.220,7.692,62.088,0,0,642994176,202674176,153169920,243814400,1468816,1472544
35.714,4.945,59.341,0,0,642990080,202674176,153174016,243818496,1076992,1517184
21.390,6.952,71.658,0,0,642990080,202674176,153174016,243826688,1301304,1038728
35.326,5.978,58.696,0,0,644538368,201125888,153174016,242278400,1144648,1569832
32.609,4.891,62.500,0,0,644792320,200867840,153178112,242024448,1461400,1345576
16.949,4.520,78.531,0,0,644792320,200867840,153178112,242024448,987456,1307880
21.622,4.865,73.514,0,0,644792320,200867840,153178112,242024448,1065424,1016888
33.880,3.279,62.842,0,0,644788224,200867840,153182208,242032640,958192,1116320
29.310,6.897,63.793,0,0,644788224,200867840,153182208,242036736,1405768,1574752
19.672,3.825,76.503,0,0,644788224,200867840,153182208,242036736,853112,828184
33.155,6.952,59.893,0,0,644788224,200867840,153182208,242036736,972184,1094016
41.622,7.027,51.351,0,0,645042176,200609792,153186304,241782784,1382672,1425976
26.374,4.396,69.231,0,0,645042176,200609792,153186304,241786880,904104,1175224
14.835,7.143,78.022,0,0,645042176,200609792,153186304,241790976,1196712,1010808
44.134,5.028,50.838,0,0,645038080,200609792,153190400,241795072,1362408,1754240
20.219,3.825,75.956,0,0,645038080,200609792,153190400,241795072,790304,871824
19.886,5.114,75,0,0,645038080,200609792,153190400,241795072,1155248,1128168
37.838,6.486,55.676,0,0,645033984,200609792,153194496,241807360,1117144,1586224
20.112,3.352,76.536,0,0,645033984,200609792,153194496,241807360,867088,1096240
26.111,5,68.889,0,0,645033984,200609792,153194496,241807360,1126280,1185768
55.249,7.735,37.017,0,0,645029888,200609792,153198592,241807360,1425920,1855792
19.780,2.198,78.022,0,0,645029888,200609792,153198592,241811456,798720,860728
24.044,6.557,68.852,0.546,0,645029888,200609792,153198592,241819648,1145864,1085248
41.848,7.065,51.087,0,0,645025792,200609792,153202688,241823744,1129096,1543592
22.778,3.333,73.889,0,0,645025792,200609792,153202688,241823744,744056,1008472
19.126,4.372,76.503,0,0,645025792,200609792,153202688,241823744,1138896,1048112
39.326,5.056,55.618,0,0,645021696,200609792,153206784,241827840,1386976,1653160
15.909,3.409,80.682,0,0,645021696,200609792,153206784,241836032,818600,973928
28.492,4.469,67.039,0,0,645021696,200609792,153206784,241836032,1387192,1365856
43.011,6.452,50.538,0,0,645017600,200609792,153210880,241840128,1183176,1467072
33.333,5.556,61.111,0,0,645791744,199835648,153210880,241065984,1192424,1428992
31.285,4.469,64.246,0,0,645787648,199835648,153214976,241070080,911640,1088136
40.110,5.495,54.396,0,0,645795840,199835648,153206784,241070080,1168064,1269960
22.826,4.348,72.826,0,0,645787648,199835648,153214976,241078272,1054896,1158920
31.492,4.420,64.088,0,0,645787648,199835648,153214976,241078272,1275400,1419472
21.311,5.464,73.224,0,0,645783552,199835648,153219072,241082368,1067680,1454144
17.127,4.972,77.901,0,0,645783552,199835648,153219072,241082368,1138232,960920
37.288,4.520,58.192,0,0,645791744,199835648,153210880,241082368,1187416,1541360
9.239,2.717,88.043,0,0,645779456,199835648,153223168,241094656,689904,485240
29.282,4.420,66.298,0,0,645779456,199835648,153223168,241094656,1207024,1374008
48.603,5.587,45.810,0,0,645779456,199835648,153223168,241094656,1193072,1610888
17.222,5,77.778,0,0,645775360,199835648,153227264,241098752,712312,895736
29.730,5.946,64.324,0,0,645775360,199835648,153227264,241098752,1301592,1301664
22.222,3.889,73.889,0,0,645775360,199835648,153227264,241106944,872904,1152664
19.672,4.918,75.410,0,0,645771264,199835648,153231360,241111040,898176,978576
39.891,4.918,55.191,0,0,645767168,199835648,153235456,241115136,1047400,1143384
31.319,3.846,64.835,0,0,646025216,199577600,153235456,240857088,1064016,1187496
29.121,4.945,65.934,0,0,646021120,199577600,153239552,240857088,907320,1332800
29.121,6.593,64.286,0,0,646021120,199577600,153239552,240869376,1255408,1272216
30.435,4.348,65.217,0,0,646021120,199577600,153239552,240869376,1035296,1150360
21.081,4.865,74.054,0,0,646017024,199577600,153243648,240869376,890040,1025440
29.282,5.525,65.193,0,0,646017024,199577600,153243648,240873472,1326608,1266856
31.319,4.396,64.286,0,0,646017024,199577600,153243648,240873472,897632,1194368
26.404,3.371,70.225,0,0,646017024,199577600,153243648,240881664,1027320,1134408
30.058,3.468,66.474,0,0,646242304,199348224,153247744,240656384,1198616,1263296
52.747,3.846,43.407,0,0,646242304,199348224,153247744,240656384,1169608,1475048
29.545,4.545,65.909,0,0,646238208,199348224,153251840,240660480,1147048,1436808
27.222,3.889,68.889,0,0,646754304,198832128,153251840,240144384,1143648,1043224
25.714,3.429,70.857,0,0,647536640,198057984,153243648,239370240,1382552,1489488
36.464,3.315,60.221,0,0,647528448,198057984,153251840,239378432,1074728,1531280
28.962,5.464,65.574,0,0,647524352,198057984,153255936,239382528,1266176,1321912
31.016,5.882,63.102,0,0,647524352,198057984,153255936,239382528,1209408,1459920
44.199,5.525,50.276,0,0,647520256,198057984,153260032,239382528,1166208,1304320
14.835,3.297,81.868,0,0,647528448,198057984,153251840,239386624,1000704,822976
51.351,5.405,43.243,0,0,647520256,198057984,153260032,239394816,1570384,1865016
28.261,6.522,65.217,0,0,647516160,198057984,153264128,239398912,950616,1350712
21.547,4.420,74.033,0,0,647516160,198057984,153264128,239398912,999432,1084696
29.444,7.222,63.333,0,0,647516160,198057984,153264128,239398912,1153808,1272064
20.109,3.804,76.087,0,0,648806400,196767744,153264128,238108672,1192984,1088720
37.778,5,57.222,0,0,649576448,195993600,153268224,237346816,1375008,1640256
30.435,3.804,65.761,0,0,649576448,195993600,153268224,237346816,1203872,1521648
48.333,6.667,45,0,0,649576448,195993600,153268224,237346816,1343680,1593280
30.769,6.044,63.187,0,0,649572352,195993600,153272320,237350912,1120536,1091480
32.787,4.372,62.842,0,0,649572352,195993600,153272320,237350912,1245584,1452792
51.366,6.557,42.077,0,0,649568256,195993600,153276416,237363200,1329712,1678944
28.495,7.527,63.978,0,0,649568256,195993600,153276416,237363200,1322968,1332392
34.463,3.955,61.582,0,0,649568256,195993600,153276416,237363200,1112232,1419600
36.216,4.865,58.919,0,0,649564160,195993600,153280512,237367296,1089896,1217680
25.137,7.104,67.760,0,0,649564160,195993600,153280512,237367296,1317768,1557528
22.222,3.889,73.889,0,0,649564160,195993600,153280512,237367296,1183032,1211120
30.556,4.444,65,0,0,649818112,195735552,153284608,237121536,1092360,1348128
42.857,5.714,51.429,0,0,649818112,195735552,153284608,237121536,1624392,1742280
30.601,6.011,63.388,0,0,649814016,195735552,153288704,237121536,991048,1323440
25.824,7.143,67.033,0,0,649814016,195735552,153288704,237125632,1180752,1224120
33.155,6.417,60.428,0,0,649814016,195735552,153288704,237133824,1358784,1370912
27.473,2.747,69.780,0,0,649814016,195735552,153288704,237133824,777048,990616
20.765,3.825,75.410,0,0,649809920,195735552,153292800,237137920,1159664,815000
51.366,5.464,43.169,0,0,650326016,195219456,153292800,236621824,1534496,1859552
19.337,3.315,77.348,0,0,650326016,195219456,153292800,236621824,950776,1070360
33.871,3.763,61.828,0.538,0,650321920,195219456,153296896,236634112,993344,932288
36.022,4.839,59.140,0,0,650321920,195219456,153296896,236634112,1275848,1195680
45.652,6.522,47.826,0,0,650321920,195219456,153296896,236634112,1325440,1562528
27.222,2.778,70,0,0,650317824,195219456,153300992,236638208,890632,1155904
29.670,4.945,65.385,0,0,650317824,195219456,153300992,236638208,1312056,1063840
37.989,5.028,56.983,0,0,650317824,195219456,153300992,236642304,1360048,1737984
25.269,4.301,70.430,0,0,650317824,195219456,153300992,236646400,1020768,1171528
19.672,4.918,75.410,0,0,651345920,194187264,153305088,235618304,815360,951296
37.430,5.587,56.983,0,0,651857920,193671168,153309184,235106304,1467944,1808600
43.678,6.322,50,0,0,652111872,193413120,153313280,234848256,1223352,1448760
29.348,5.978,64.674,0,0,652111872,193413120,153313280,234856448,1084864,1133296
32.402,7.821,59.777,0,0,652107776,193413120,153317376,234864640,1548320,1868728
39.344,4.918,55.738,0,0,652107776,193413120,153317376,234864640,1225792,1051368
24.309,3.867,71.823,0,0,652107776,193413120,153317376,234864640,1137728,1288176
41.848,5.435,52.717,0,0,652107776,193413120,153317376,234864640,1298120,1503272
37.430,3.911,58.659,0,0,652103680,193413120,153321472,234876928,1076712,1237176
24.176,4.945,70.879,0,0,652103680,193413120,153321472,234876928,1200184,996696
46.111,7.222,46.667,0,0,653389824,192122880,153325568,233586688,1384424,1898424
36.702,4.787,58.511,0,0,653647872,191864832,153325568,233332736,1149584,1291616
10.929,3.825,85.246,0,0,653647872,191864832,153325568,233332736,675696,746192
21.858,4.372,73.770,0,0,653656064,191860736,153321472,233328640,1380952,1173032
47.514,4.972,47.514,0,0,653647872,191860736,153329664,233336832,1475792,1697840
19.553,3.352,77.095,0,0,653647872,191860736,153329664,233340928,815768,1245040
28.947,7.368,63.684,0,0,653647872,191860736,153329664,233340928,1263376,1091192
39.444,4.444,56.111,0,0,653643776,191860736,153333760,233345024,1085880,1563224
24.044,3.825,72.131,0,0,653651968,191860736,153325568,233345024,827800,811456
29.730,4.865,65.405,0,0,653643776,191860736,153333760,233353216,1124272,1195104
30.899,3.371,65.730,0,0,653639680,191860736,153337856,233357312,1329328,1411392
27.174,5.978,66.848,0,0,653639680,191860736,153337856,233357312,987528,947496
36.464,4.972,58.564,0,0,654929920,190570496,153337856,232067072,954488,1205872
24.157,3.371,72.472,0,0,654925824,190570496,153341952,232071168,1238776,1268448
33.158,5.263,61.579,0,0,655183872,190312448,153341952,231821312,1123920,1177112
29.570,4.839,65.591,0,0,655183872,190312448,153341952,231821312,950096,1262680
23.656,5.376,70.968,0,0,655179776,190312448,153346048,231825408,1046096,1073672
37.705,6.557,55.738,0,0,655179776,190312448,153346048,231825408,1239344,1461168
33.520,5.587,60.894,0,0,655179776,190312448,153346048,231825408,942408,1289744
22.905,3.911,73.184,0,0,655175680,190312448,153350144,231837696,1152016,989368
33.149,3.315,63.536,0,0,655175680,190312448,153350144,231837696,1098944,1240024
24.731,5.376,69.892,0,0,655175680,190312448,153350144,231837696,911760,1226296
29.834,6.630,63.536,0,0,655945728,189538304,153354240,231067648,1159584,1338624
28.977,4.545,66.477,0,0,655945728,189538304,153354240,231067648,1188768,1335520
24.862,3.315,71.271,0.552,0,655945728,189538304,153354240,231075840,764896,1040672
32.778,4.444,62.778,0,0,655941632,189538304,153358336,231075840,1295616,1200472
40.761,3.261,55.978,0,0,655941632,189538304,153358336,231079936,1176672,1143976
31.868,4.396,63.736,0,0,655941632,189538304,153358336,231079936,1138656,1301144
25.824,3.297,70.879,0,0,655937536,189538304,153362432,231079936,894712,1418040
47.027,7.568,45.405,0,0,655937536,189538304,153362432,231092224,1241720,1243064
19.565,4.891,75.543,0,0,655937536,189538304,153362432,231092224,1044520,1113920
45.506,4.494,50,0,0,655933440,189538304,153366528,231096320,1301808,1671832
25,4.444,70.556,0,0,655933440,189538304,153366528,231096320,1120608,1336744
22.826,4.348,72.826,0,0,655933440,189538304,153366528,231096320,803120,922696
23.889,5,71.111,0,0,655929344,189538304,153370624,231108608,1322296,1253632
31.892,5.405,62.703,0,0,655929344,189538304,153370624,231108608,1162168,1244296
52.459,3.825,43.716,0,0,655929344,189538304,153370624,231108608,1159848,1435136
30.769,6.044,63.187,0,0,655925248,189538304,153374720,231112704,1413304,1243992
37.297,5.946,56.757,0,0,656957440,188506112,153374720,230080512,1511832,1541048
45.506,7.303,47.191,0,0,657473536,187990016,153374720,229564416,1339408,1916864
19.355,4.301,76.344,0,0,658501632,186957824,153378816,228544512,1003448,971008
32.065,5.435,62.500,0,0,658759680,186699776,153378816,228286464,1539480,1430832
42.778,5,52.222,0,0,658755584,186699776,153382912,228286464,1279384,1554752
21.196,3.261,75.543,0,0,658751488,186699776,153387008,228294656,1000824,1003992
40.212,5.820,53.968,0,0,659267584,186183680,153387008,227778560,1372024,1133248
34.615,6.593,58.791,0,0,660557824,184893440,153387008,226496512,1225424,1372224
25.269,5.376,69.355,0,0,660553728,184893440,153391104,226496512,1132840,1405784
24.719,4.494,70.787,0,0,660553728,184893440,153391104,226500608,1110640,1251720
29.348,3.261,67.391,0,0,660553728,184893440,153391104,226500608,1244344,1421360
30.387,4.420,65.193,0,0,660553728,184893440,153391104,226500608,1116856,1213488
28.415,4.372,67.213,0,0,660807680,184635392,153395200,226254848,1074568,1046904
34.225,5.348,60.428,0,0,660807680,184635392,153395200,226254848,1069384,1306400
23.497,3.279,73.224,0,0,660807680,184635392,153395200,226254848,1080288,1036568
33.516,3.297,63.187,0,0,660803584,184635392,153399296,226254848,1193304,1196512
39.130,4.348,56.522,0,0,660803584,184635392,153399296,226258944,1057496,1206896
30.055,4.372,65.574,0,0,660803584,184635392,153399296,226267136,976848,1116240
32.065,4.891,63.043,0,0,660799488,184635392,153403392,226271232,1115832,903736
40.323,4.301,55.376,0,0,660799488,184635392,153403392,226271232,1367624,1753472
23.118,3.763,73.118,0,0,660799488,184635392,153403392,226271232,856696,910264
25,4.787,70.213,0,0,660795392,184635392,153407488,226275328,1035728,816512
31.694,4.918,63.388,0,0,660795392,184635392,153407488,226283520,1290408,1386672
38.587,4.891,56.522,0,0,660795392,184635392,153407488,226283520,1078688,1207048
25.967,3.867,70.166,0,0,660688896,184635392,153513984,226385920,1057904,1306584
36.464,4.420,59.116,0,0,660688896,184635392,153513984,226390016,1204632,1126976
28.022,4.396,67.582,0,0,660688896,184635392,153513984,226390016,1316376,1197432
31.148,3.279,65.574,0,0,660688896,184635392,153513984,226390016,970672,1050392
37.297,5.405,57.297,0,0,660942848,184377344,153518080,226144256,1167040,1309712
43.243,6.486,50.270,0,0,661975040,183345152,153518080,225112064,1488784,1756816
29.348,4.348,66.304,0,0,662233088,183087104,153518080,224854016,1262480,1259008
34.737,5.789,59.474,0,0,662261760,183054336,153522176,224825344,1147640,1469080
42.473,5.914,51.613,0,0,662528000,182796288,153513984,224567296,1130464,1174000
28.729,6.630,64.641,0,0,662515712,182796288,153526272,224575488,1147264,1153200
32.620,4.278,63.102,0,0,662515712,182796288,153526272,224579584,1278640,1350072
38.830,6.383,54.787,0,0,663031808,182280192,153526272,224063488,1128720,1042432
31.551,2.674,65.775,0,0,663801856,181506048,153530368,223289344,1138768,1460280
34.426,6.557,59.016,0,0,664068096,181248000,153522176,223035392,1416360,1411096
27.568,5.946,66.486,0,0,664059904,181248000,153530368,223043584,1265752,1408952
29.255,5.319,65.426,0,0,664059904,181248000,153530368,223043584,1252040,1330824
29.444,3.333,67.222,0,0,664055808,181248000,153534464,223047680,1145056,1280008
23.404,6.383,70.213,0,0,664055808,181248000,153534464,223047680,966376,1145792
29.570,4.839,65.591,0,0,664064000,181248000,153526272,223047680,1130344,850936
46.739,4.891,48.370,0,0,664051712,181248000,153538560,223059968,1340576,1660296
28.342,4.278,67.380,0,0,664281088,181018624,153538560,222830592,945184,991568
35.135,4.324,60.541,0,0,664281088,181018624,153538560,222830592,1231184,1312504
28.723,5.851,65.426,0,0,664276992,181018624,153542656,222834688,1284032,1353432
21.579,4.211,73.684,0.526,0,664285184,181018624,153534464,222834688,1119752,1032544
32.432,4.324,63.243,0,0,664276992,181018624,153542656,222842880,888600,1121872
35.294,6.952,57.754,0,0,664276992,181018624,153542656,222842880,1033736,1158952
31.522,7.609,60.870,0,0,664272896,181018624,153546752,222846976,1290936,1481704
25.806,4.301,69.892,0,0,665305088,179986432,153546752,221814784,884280,772216
43.889,2.778,53.333,0,0,665559040,179728384,153550848,221556736,1231568,1263384
31.551,4.813,63.636,0,0,665817088,179470336,153550848,221310976,1059488,1373560
40.110,5.495,54.396,0,0,665817088,179470336,153550848,221310976,990448,1139680
15,2.222,82.778,0,0,665817088,179470336,153550848,221310976,930088,890832
35.165,5.495,59.341,0,0,665808896,179470336,153559040,221319168,1335048,1111776
33.333,4.301,62.366,0,0,665808896,179470336,153559040,221319168,1189216,1724848
32.597,4.972,62.431,0,0,665804800,179470336,153563136,221331456,875776,926872
22.826,4.348,72.826,0,0,665804800,179470336,153563136,221331456,999928,980072
28.646,4.688,66.667,0,0,665804800,179470336,153563136,221331456,1118640,1034536
36.111,3.333,60.556,0,0,665804800,179470336,153563136,221331456,1254656,1371208
32.979,5.319,61.702,0,0,665800704,179470336,153567232,221335552,912008,1053504
21.390,3.209,75.401,0,0,665800704,179470336,153567232,221343744,1098696,1125016
31.148,6.011,62.842,0,0,665800704,179470336,153567232,221343744,1386360,1256120
41.935,4.301,53.763,0,0,665796608,179470336,153571328,221343744,1176488,1610312
23.497,3.279,73.224,0,0,665796608,179470336,153571328,221347840,711432,975648
40.110,4.396,55.495,0,0,665796608,179470336,153571328,221347840,1297688,1437744
17.742,4.839,77.419,0,0,665796608,179470336,153571328,221356032,1089832,922968
31.383,4.255,64.362,0,0,665792512,179470336,153575424,221360128,1053368,1170176
25.806,4.301,69.892,0,0,665792512,179470336,153575424,221360128,1088480,1016320
42.105,4.737,53.158,0,0,665792512,179470336,153575424,221360128,1104280,1182768
27.322,4.372,68.306,0,0,665788416,179470336,153579520,221364224,1048144,1241656
27.807,4.278,67.914,0,0,665788416,179470336,153579520,221372416,952344,960320
30.055,4.372,65.574,0,0,665788416,179470336,153579520,221372416,1224904,1479256
32.432,3.784,63.784,0,0,665784320,179470336,153583616,221376512,1048360,802832
30.108,4.301,65.591,0,0,665784320,179470336,153583616,221376512,1190944,1197464
45.946,5.405,48.649,0,0,665784320,179470336,153583616,221376512,968408,1433304
34.574,5.319,60.106,0,0,665784320,179470336,153583616,221384704,1185504,938048
34.239,3.261,62.500,0,0,665780224,179470336,153587712,221388800,1365272,1348104
27.128,4.255,68.617,0,0,665780224,179470336,153587712,221388800,1104792,1202704
35.326,4.891,59.783,0,0,665780224,179470336,153587712,221388800,1142096,1088424
29.189,2.703,68.108,0,0,665776128,179470336,153591808,221392896,1029056,1063600
35.079,5.236,59.686,0,0,666292224,178954240,153591808,220876800,1136032,1331104
25.806,5.376,68.817,0,0,666292224,178954240,153591808,220884992,1265600,1042688
35.870,5.978,58.152,0,0,666288128,178954240,153595904,220884992,1014264,1506936
16.667,3.226,80.108,0,0,666288128,178954240,153595904,220889088,921848,762768
21.053,4.737,74.211,0,0,666288128,178954240,153595904,220889088,1172432,825528
29.891,5.435,64.674,0,0,667328512,177922048,153587712,219856896,1419072,1667336
35.484,5.914,58.602,0,0,668348416,176889856,153600000,218836992,1055272,1250992
24.194,4.301,71.505,0,0,668864512,176373760,153600000,218320896,917344,1046656
23.037,4.188,72.775,0,0,668864512,176373760,153600000,218320896,1094672,1044536
51.852,4.762,43.386,0,0,668860416,176373760,153604096,218324992,1294464,1388024
30.645,5.914,62.903,0.538,0,668868608,176373760,153595904,218324992,1259072,1104840
30.366,5.759,63.874,0,0,668860416,176373760,153604096,218333184,1024040,1162136
