"dool 1.3.6 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","webserver1",,,,"User:","pascal"
"Cmdline:","./dool -c -m -n --output LC_100T_400R_ws1.csv",,,,"Date:","21 Apr 2026 14:01:44 WIB"
"total cpu usage",,,,,"memory usage",,,,"net/total",
67.708,13.542,18.750,0,0,712888320,64831488,221925376,166293504,837456,919224
75,15.625,9.375,0,0,712884224,64831488,221929472,166297600,782328,631440
81.250,18.750,0,0,0,712884224,64831488,221929472,166297600,911744,960240
77,12,11,0,0,713142272,64573440,221929472,166039552,942128,1035432
69.792,14.583,15.625,0,0,713138176,64573440,221933568,166055936,951800,854512
83.696,16.304,0,0,0,713138176,64573440,221933568,166055936,793512,792416
60.606,14.141,25.253,0,0,713908224,63799296,221937664,165285888,915760,933240
61.702,13.830,24.468,0,0,713904128,63799296,221941760,165289984,880272,887080
61.458,17.708,20.833,0,0,713904128,63799296,221941760,165289984,894552,836288
78.723,14.894,6.383,0,0,714936320,62767104,221941760,164270080,796024,960008
49.485,14.433,36.082,0,0,715190272,62509056,221945856,164016128,795456,769648
56.701,17.526,25.773,0,0,715444224,62255104,221945856,163762176,962032,909504
87.097,12.903,0,0,0,715444224,62255104,221945856,163762176,670064,761168
64.211,22.105,13.684,0,0,715444224,62255104,221945856,163762176,992688,1241328
74.468,18.085,7.447,0,0,715444224,62251008,221949952,163774464,951552,776016
89.247,10.753,0,0,0,715444224,62251008,221949952,163774464,722824,773568
77.320,22.680,0,0,0,716218368,61476864,221949952,163000320,1022224,1042784
85.567,14.433,0,0,0,715440128,72593408,211611648,162983936,985872,1013136
68.750,25,6.250,0,0,716210176,71847936,211599360,162258944,884256,885848
57.143,19.388,23.469,0,0,720658432,67395584,211603456,157822976,806552,857288
46.939,15.306,37.755,0,0,716902400,72376320,210370560,162037760,789352,611392
73.684,17.895,8.421,0,0,716902400,72376320,210370560,162037760,875176,844656
44.444,17.172,38.384,0,0,717635584,71618560,210395136,161304576,793920,896696
42,16,42,0,0,717631488,71618560,210399232,161308672,924104,967712
84.946,15.054,0,0,0,718921728,70328320,210399232,160030720,769736,698128
71.579,21.053,7.368,0,0,719179776,70070272,210399232,159772672,955408,1094200
82.796,17.204,0,0,0,719437824,69812224,210399232,159514624,786280,967568
69.149,20.213,10.638,0,0,720437248,68808704,210403328,158515200,923440,805312
72.917,14.583,12.500,0,0,721207296,68038656,210403328,157745152,988176,1036792
81.250,18.750,0,0,0,721719296,67522560,210407424,157245440,965168,845760
80,20,0,0,0,721719296,67522560,210407424,157245440,836920,852656
64.583,17.708,17.708,0,0,721719296,67522560,210407424,157245440,863176,969784
63.830,14.894,21.277,0,0,721715200,67522560,210411520,157249536,789160,818560
44,16,40,0,0,721973248,67264512,210411520,156991488,1066816,935344
82.292,17.708,0,0,0,721985536,67264512,210399232,156991488,888808,954808
64.646,17.172,18.182,0,0,721973248,67264512,210411520,157003776,815336,834496
72.917,18.750,8.333,0,0,721969152,67264512,210415616,157007872,745952,793768
76.042,13.542,10.417,0,0,722231296,67002368,210415616,156745728,864528,717160
78.947,14.737,6.316,0,0,723005440,66228224,210415616,155971584,937744,876560
64.646,18.182,17.172,0,0,724045824,65196032,210407424,154943488,928416,1197344
49,17,34,0,0,724549632,64679936,210419712,154439680,807048,692856
71.134,15.464,13.402,0,0,724549632,64679936,210419712,154439680,881680,872032
82.474,17.526,0,0,0,725323776,63905792,210419712,153665536,870008,862120
82.474,17.526,0,0,0,725319680,63905792,210423808,153669632,785808,934536
53.061,18.367,28.571,0,0,726360064,62877696,210411520,152641536,891024,956416
48.485,19.192,32.323,0,0,726601728,62619648,210427904,152399872,803192,802224
68.041,15.464,16.495,0,0,726601728,62619648,210427904,152399872,966672,843920
84.211,15.789,0,0,0,726601728,62619648,210427904,152399872,741664,744928
76.042,16.667,7.292,0,0,726859776,62361600,210427904,152141824,787184,779704
55.556,19.192,25.253,0,0,726867968,62361600,210419712,152145920,757640,708600
52.128,13.830,34.043,0,0,726855680,62361600,210432000,152158208,717184,575488
53.684,13.684,32.632,0,0,726855680,62361600,210432000,152158208,859904,783856
61.458,16.667,21.875,0,0,726855680,62361600,210432000,152158208,1055568,1070936
78.125,14.583,7.292,0,0,726851584,62361600,210436096,152162304,749096,1060800
36.559,16.129,47.312,0,0,726863872,62361600,210423808,152162304,797880,689752
80.612,18.367,1.020,0,0,726851584,62361600,210436096,152174592,847872,827264
88.421,11.579,0,0,0,726847488,62361600,210440192,152178688,995984,969288
77.320,22.680,0,0,0,727105536,62103552,210440192,151920640,971672,1186024
36.559,15.054,48.387,0,0,727105536,62103552,210440192,151920640,778224,729344
46,17,37,0,0,727113728,62103552,210432000,151924736,858256,925912
86.458,12.500,1.042,0,0,727097344,62103552,210448384,151941120,804032,679688
84.043,15.957,0,0,0,727097344,62103552,210448384,151941120,733784,711816
83.158,16.842,0,0,0,727871488,61329408,210448384,151166976,695264,733520
78.495,21.505,0,0,0,727867392,61329408,210452480,151171072,789600,809816
68.817,31.183,0,0,0,719474688,83755008,196419584,158236672,800632,1007056
54.545,13.131,32.323,0,0,720482304,82726912,196415488,157233152,929824,751736
80.412,10.309,9.278,0,0,720482304,82726912,196415488,157233152,1053296,1029616
76.596,19.149,4.255,0,0,721772544,81436672,196415488,155942912,740072,692576
70.526,11.579,17.895,0,0,721772544,81436672,196415488,155942912,854128,763880
37.113,13.402,49.485,0,0,722255872,80949248,196419584,155459584,834832,716216
85.263,14.737,0,0,0,722268160,80949248,196407296,155459584,749752,823880
38.889,6.667,54.444,0,0,722255872,80949248,196419584,155471872,1006976,861120
72.449,18.367,9.184,0,0,723800064,79405056,196419584,153927680,1044760,1420648
79.381,12.371,8.247,0,0,724312064,78888960,196423680,153415680,1006840,1004056
73.913,10.870,15.217,0,0,724312064,78888960,196423680,153415680,851032,875712
77.895,12.632,9.474,0,0,724570112,78630912,196423680,153157632,871200,770320
78.495,21.505,0,0,0,724566016,78630912,196427776,153174016,840064,834280
86.598,13.402,0,0,0,724566016,78630912,196427776,153174016,873832,1035280
74.194,11.828,13.978,0,0,725336064,77860864,196427776,152403968,685112,728880
69.388,15.306,15.306,0,0,725331968,77860864,196431872,152408064,890216,821672
76.042,15.625,8.333,0,0,726106112,77086720,196431872,151633920,825192,764000
77.660,13.830,8.511,0,0,726622208,76570624,196431872,151130112,768032,683528
75.789,22.105,2.105,0,0,726618112,76570624,196435968,151134208,733456,654184
47,19,34,0,0,726618112,76570624,196435968,151134208,805656,805512
49.495,14.141,36.364,0,0,726618112,76570624,196435968,151134208,807832,782408
50,14.894,35.106,0,0,726876160,76312576,196435968,150876160,944688,863360
70.833,15.625,13.542,0,0,726876160,76308480,196440064,150888448,1003184,970336
53.061,16.327,30.612,0,0,726876160,76308480,196440064,150888448,868720,927032
78.571,14.286,7.143,0,0,727908352,75276288,196440064,149856256,1041120,1205320
83.333,16.667,0,0,0,727908352,75276288,196440064,149856256,966184,1121888
80.645,19.355,0,0,0,729956352,73224192,196444160,147808256,786392,787736
77.419,21.505,1.075,0,0,729956352,73224192,196444160,147808256,850224,829024
67.021,20.213,12.766,0,0,731242496,71933952,196448256,146530304,928512,1143592
81.250,18.750,0,0,0,731500544,71675904,196448256,146276352,838448,840016
75.789,22.105,2.105,0,0,731500544,71675904,196448256,146276352,920064,741800
81.250,18.750,0,0,0,731496448,71675904,196452352,146280448,858464,780080
65.625,15.625,18.750,0,0,731766784,71417856,196440064,146022400,808032,659168
75.789,18.947,5.263,0,0,731754496,71417856,196452352,146034688,931680,993176
63.636,18.182,18.182,0,0,731750400,71417856,196456448,146038784,864816,725864
39.216,9.804,50.980,0,0,731750400,71417856,196456448,146038784,929904,818048
63.636,17.172,19.192,0,0,731750400,71417856,196456448,146038784,857056,856280
67.708,14.583,17.708,0,0,731762688,71417856,196444160,146038784,965944,1047784
56.122,18.367,25.510,0,0,732520448,70643712,196460544,145281024,855888,856096
50.549,14.286,35.165,0,0,732520448,70643712,196460544,145281024,792960,920184
59.574,15.957,24.468,0,0,733814784,69349376,196460544,143986688,798096,761768
60.417,19.792,19.792,0,0,734072832,69091328,196460544,143728640,744360,816520
79.787,20.213,0,0,0,734081024,69091328,196452352,143732736,848592,929400
70.526,24.211,5.263,0,0,734068736,69091328,196464640,143745024,833560,880800
71.134,18.557,10.309,0,0,734326784,68833280,196464640,143486976,933968,948832
78.125,21.875,0,0,0,735096832,68059136,196468736,142716928,884088,929104
79.775,16.854,3.371,0,0,735096832,68059136,196468736,142716928,714360,753248
78.125,16.667,5.208,0,0,735109120,68059136,196456448,142716928,811136,615216
61.856,15.464,22.680,0,0,735866880,67284992,196472832,141959168,858880,778256
78.022,17.582,4.396,0,0,736382976,66768896,196472832,141443072,970584,897608
67.010,19.588,13.402,0,0,736378880,66768896,196476928,141447168,812840,913912
36.170,20.213,43.617,0,0,736374784,66768896,196481024,141451264,878744,626752
45.263,15.789,38.947,0,0,736645120,66510848,196468736,141193216,921976,893336
57.895,20,22.105,0,0,736632832,66510848,196481024,141205504,907696,1041752
71.579,14.737,13.684,0,0,736862208,66281472,196481024,140976128,1023792,926328
65.625,18.750,15.625,0,0,737116160,66023424,196485120,140722176,833888,1023504
51.042,16.667,32.292,0,0,737116160,66023424,196485120,140722176,775240,644008
62.105,22.105,15.789,0,0,737116160,66023424,196485120,140722176,916000,1009736
79.570,18.280,2.151,0,0,737366016,65769472,196489216,140484608,1000680,1106576
83.333,16.667,0,0,0,738140160,64995328,196489216,139710464,946536,1012600
73.196,15.464,11.340,0,0,738656256,64479232,196489216,139194368,850528,959600
66.316,16.842,16.842,0,0,739942400,63188992,196493312,137908224,962776,913160
65.263,20,14.737,0,0,739942400,63188992,196493312,137908224,822072,897744
83.516,16.484,0,0,0,740716544,62414848,196493312,137146368,951872,1016864
83.871,16.129,0,0,0,741228544,61898752,196497408,136630272,789968,628104
83.696,16.304,0,0,0,741228544,61898752,196497408,136634368,878824,905960
81.720,18.280,0,0,0,741486592,61640704,196497408,136376320,1012008,1284440
72.414,27.586,0,0,0,741740544,61382656,196501504,136122368,1061936,1022936
82.716,17.284,0,0,0,741752832,61382656,196489216,136122368,647864,754544
78.652,21.348,0,0,0,738422784,81321984,179879936,138862592,529528,627104
79.121,20.879,0,0,0,738652160,81088512,179879936,138665984,879456,746568
74.713,25.287,0,0,0,739655680,80084992,179879936,137662464,744672,897920
80.247,19.753,0,0,0,739909632,79826944,179884032,137408512,620784,711472
80.435,19.565,0,0,0,739921920,79826944,179871744,137408512,924064,1036864
81.707,18.293,0,0,0,739905536,79826944,179888128,137424896,824192,933704
81.250,18.750,0,0,0,739905536,79826944,179888128,137424896,674440,706880
79.012,20.988,0,0,0,740933632,78798848,179888128,136396800,548272,695520
80,20,0,0,0,741445632,78282752,179892224,135884800,604000,692920
75.824,20.879,3.297,0,0,742227968,77508608,179884032,135114752,920208,1028864
71.579,27.368,1.053,0,0,742215680,77508608,179896320,135127040,1068920,1040352
76.087,22.826,1.087,0,0,743231488,76488704,179900416,134111232,887656,823624
81.720,18.280,0,0,0,743473152,76230656,179900416,133861376,1128248,869640
80.208,19.792,0,0,0,743469056,76230656,179904512,133865472,1474424,1359768
87.209,12.791,0,0,0,743481344,76230656,179892224,133865472,1000208,1258936
86.567,13.433,0,0,0,744501248,75198464,179904512,132845568,171976,199480
79.310,20.690,0,0,0,744759296,74940416,179904512,132587520,627504,876336
74.468,25.532,0,0,0,745529344,74166272,179908608,131817472,896288,849072
83.871,16.129,0,0,0,745525248,74166272,179912704,131821568,890496,666904
78.313,21.687,0,0,0,745795584,73908224,179900416,131563520,592504,686264
86.364,13.636,0,0,0,745783296,73908224,179912704,131575808,656808,595712
75.269,24.731,0,0,0,745779200,73908224,179916800,131579904,1263320,1355088
81.707,18.293,0,0,0,747069440,72617984,179916800,130289664,756752,882280
82.278,17.722,0,0,0,747065344,72617984,179920896,130293760,442064,438792
72.826,27.174,0,0,0,748097536,71585792,179920896,129261568,924984,1122944
74.468,25.532,0,0,0,748351488,71327744,179924992,129019904,999936,1174008
78.723,21.277,0,0,0,749613056,70066176,179924992,127758336,956704,827944
81.720,18.280,0,0,0,749608960,70066176,179929088,127762432,1228512,1076112
80.435,19.565,0,0,0,749608960,70066176,179929088,127762432,939112,1039592
80.247,19.753,0,0,0,749862912,69808128,179933184,127508480,757016,689584
83.784,16.216,0,0,0,749862912,69808128,179933184,127508480,498728,698952
74.699,25.301,0,0,0,750379008,69292032,179933184,127004672,616864,752480
73.864,26.136,0,0,0,750374912,69292032,179937280,127008768,714208,691784
82.022,17.978,0,0,0,751665152,68001792,179937280,125718528,596504,646248
80.851,19.149,0,0,0,751919104,67743744,179941376,125464576,905432,825640
81.720,18.280,0,0,0,751919104,67743744,179941376,125476864,992552,906232
79.121,20.879,0,0,0,751910912,67743744,179949568,125485056,1078808,1118896
81.481,18.519,0,0,0,751910912,67743744,179949568,125485056,828288,1145880
72.941,27.059,0,0,0,751910912,67743744,179949568,125485056,727248,737800
78.161,21.839,0,0,0,751906816,67743744,179953664,125489152,787616,940296
76.667,23.333,0,0,0,752435200,67227648,179941376,124973056,733104,902816
81.609,18.391,0,0,0,752418816,67227648,179957760,124989440,653080,560360
79.775,20.225,0,0,0,753188864,66453504,179961856,124215296,713248,959808
82.418,17.582,0,0,0,753704960,65937408,179961856,123703296,957128,780792
84.615,15.385,0,0,0,753700864,65937408,179965952,123707392,911064,767408
77.419,22.581,0,0,0,753713152,65937408,179953664,123707392,1076632,825792
82.222,17.778,0,0,0,753958912,65679360,179965952,123461632,1125384,1244544
83.333,16.667,0,0,0,754216960,65421312,179965952,123203584,587344,638192
77.215,22.785,0,0,0,754212864,65421312,179970048,123203584,633848,861560
75,25,0,0,0,754470912,65163264,179970048,122949632,654224,681664
76.087,23.913,0,0,0,754479104,65163264,179961856,122953728,990368,1046328
77.419,22.581,0,0,0,754466816,65163264,179974144,122966016,1035600,1113256
77.011,22.989,0,0,0,754462720,65163264,179978240,122970112,694096,814528
80.263,19.737,0,0,0,754462720,65163264,179978240,122970112,715704,747056
77.778,22.222,0,0,0,754978816,64647168,179978240,122454016,788936,878072
78.313,21.687,0,0,0,754987008,64647168,179970048,122458112,640800,749800
83.133,16.867,0,0,0,754974720,64647168,179982336,122470400,530856,584776
79.268,20.732,0,0,0,756002816,63614976,179986432,121442304,486952,566608
80.645,19.355,0,0,0,756518912,63098880,179986432,120926208,824992,903664
82.796,17.204,0,0,0,756514816,63098880,179990528,120930304,899568,891424
83.146,16.854,0,0,0,756772864,62840832,179990528,120672256,828600,785616
83.158,16.842,0,0,0,756768768,62840832,179994624,120688640,1002952,1013296
81.720,18.280,0,0,0,756768768,62840832,179994624,120688640,1257744,1412720
81.111,18.889,0,0,0,757252096,62353408,179998720,120205312,1049056,924224
84.706,15.294,0,0,0,757252096,62353408,179998720,120205312,756496,912784
73.256,26.744,0,0,0,757768192,61837312,179998720,119689216,859104,1039552
72.222,27.778,0,0,0,749867008,83394560,166342656,127074304,753864,811944
77.907,22.093,0,0,0,750653440,82620416,166330368,126271488,636248,601288
81.176,18.824,0,0,0,752455680,80814080,166334464,124469248,624944,795584
77.528,22.472,0,0,0,752713728,80556032,166334464,124211200,886608,944024
80.723,19.277,0,0,0,752709632,80556032,166338560,124215296,562040,651816
78.313,21.687,0,0,0,752721920,80556032,166326272,124215296,761864,660544
87.013,12.987,0,0,0,752967680,80297984,166338560,123969536,548816,636552
78.313,21.687,0,0,0,752963584,80297984,166342656,123973632,764904,987472
79.310,20.690,0,0,0,752963584,80297984,166342656,123973632,624440,671072
80.435,19.565,0,0,0,752914432,80343040,166346752,124022784,832432,904312
74.737,25.263,0,0,0,752926720,80343040,166334464,124022784,1153784,1126664
76.596,23.404,0,0,0,752910336,80343040,166350848,124035072,1159592,1249952
82.022,17.978,0,0,0,752910336,80343040,166350848,124039168,885912,837752
77.108,22.892,0,0,0,752910336,80343040,166350848,124039168,1010512,1313184
74.074,25.926,0,0,0,754192384,79056896,166354944,122757120,724016,780272
